START	END	SITES
3246406	3246686	4
3247900	3247959	2
3248534	3249569	8
3250084	3250845	6
3251423	3252515	11
3253229	3255073	10
3255615	3257420	32
3258115	3258115	1
3258753	3259545	4
3260083	3261707	11
3262553	3262898	6
3264048	3264746	3
3265945	3266110	4
3267240	3270393	21
3271802	3271990	2
3272514	3273616	10
3275374	3275440	2
3276506	3278374	11
3279336	3280593	5
3281207	3281707	7
3282497	3284108	19
3284916	3285904	6
3287025	3287025	1
3288596	3289689	10
3290366	3291923	8
3292549	3297308	65
3298388	3298419	2
3298950	3300018	22
3301005	3306469	52
3307190	3307914	4
3308415	3308737	2
3309688	3312009	27
3312736	3314085	7
3315304	3315304	1
3316800	3319251	15
3320076	3326486	51
3327528	3327696	2
3328324	3330990	17
3331705	3332212	4
3332897	3332897	1
3333509	3333891	4
3334594	3334606	2
3335220	3335227	2
3335948	3335948	1
3336700	3337057	4
3337679	3339174	16
3340030	3340030	1
3340793	3340947	2
3341918	3343634	15
3344188	3344188	1
3344805	3344805	1
3345520	3349462	29
3350689	3350880	3
3352078	3352775	4
3353387	3355866	10
3356445	3362934	52
3363450	3363762	4
3364437	3369528	37
3370407	3371953	7
3372551	3373054	3
3373730	3375227	16
3375733	3375847	4
3376353	3378490	12
3379772	3379772	1
3380466	3381078	5
3381853	3381853	1
3383278	3383278	1
3383864	3385109	8
3385647	3386003	6
3386555	3388274	7
3388883	3389459	6
3390603	3390964	3
3392155	3393550	11
3394580	3396746	22
3397595	3399151	5
3400111	3402676	12
3403434	3404115	7
3404616	3404616	1
3405938	3405968	2
3406541	3406541	1
3407270	3417485	60
3418302	3418715	7
3419626	3419885	2
3420412	3423017	11
3423596	3424634	6
3425290	3425631	2
3426328	3426349	2
3426956	3427924	6
3428587	3429620	7
3430284	3430408	2
3430978	3431194	2
3432313	3433460	5
3434665	3436989	13
3438033	3438033	1
3438602	3438602	1
3439507	3439507	1
3440068	3440768	5
3441646	3441879	3
3442500	3442500	1
3444911	3445570	6
3446432	3449029	21
3450889	3453822	15
3454641	3456746	19
3457334	3457349	2
3458560	3460658	13
3461242	3489518	573
3490063	3491770	19
3492282	3493043	5
3494208	3496587	19
3497373	3498202	7
3498958	3500595	15
3501462	3501462	1
3502005	3503717	9
3504457	3509542	41
3510087	3514678	36
3515213	3516552	11
3517279	3518431	7
3518946	3520340	5
3520977	3521979	13
3522553	3526997	124
3527646	3529240	10
3529904	3531828	13
3532338	3532828	4
3533440	3533992	4
3534569	3537068	20
3538455	3538455	1
3539029	3540220	6
3541712	3542099	4
3542723	3542927	3
3543450	3546769	27
3547601	3547601	1
3548126	3550088	12
3550640	3550663	2
3551396	3553985	15
3554758	3555601	7
3556332	3557552	8
3558084	3558799	6
3559359	3564857	40
3565512	3565894	6
3566803	3569339	17
3569856	3571860	12
3572368	3572658	3
3573387	3573396	2
3574214	3575944	9
3576768	3577098	3
3578917	3578990	2
3579756	3589563	70
3590156	3594617	27
3595169	3603555	68
3604298	3605576	10
3606435	3609242	25
3610039	3613075	24
3613578	3615185	14
3615719	3617238	8
3617739	3630063	106
3630606	3635961	49
3636759	3637312	3
3637930	3641701	21
3642272	3645745	24
3646414	3649945	42
3650523	3650637	3
3651381	3653028	13
3653792	3662746	74
3663408	3665368	14
3665892	3688397	195
3689159	3689159	1
3689930	3695552	43
3696109	3696293	3
3697680	3697777	2
3698403	3699679	8
3700717	3700717	1
3701338	3704394	25
3705026	3705535	3
3706207	3706319	2
3706879	3711613	44
3712196	3714133	13
3714825	3714897	3
3715400	3716372	10
3717520	3718055	5
3718867	3718867	1
3719435	3720076	7
3720867	3720867	1
3721463	3721463	1
3722282	3723183	6
3723752	3727153	31
3728451	3730074	10
3730809	3731220	3
3733275	3733535	4
3734246	3735470	7
3736160	3736828	6
3737877	3737877	1
3738409	3739877	52
3740696	3740696	1
3741279	3742980	11
3743616	3745772	18
3746372	3747482	6
3747983	3748252	3
3749816	3750213	4
3750722	3756364	407
3757215	3757701	3
3758307	3758465	3
3759062	3759524	6
3760065	3760065	1
3760675	3761590	10
3762424	3765476	30
3766021	3766177	2
3766799	3767469	5
3768555	3769150	14
3769772	3770641	17
3771483	3771483	1
3772032	3772043	2
3772675	3774105	9
3774692	3775851	9
3776754	3777092	4
3778027	3779279	6
3779865	3779865	1
3780502	3780747	3
3781429	3781429	1
3782059	3785204	17
3786069	3789883	30
3790661	3792518	25
3793060	3794571	6
3795614	3797214	10
3798525	3800600	17
3801741	3802816	4
3803346	3803346	1
3803916	3803916	1
3804747	3807396	32
3808006	3808006	1
3808931	3809527	4
3810163	3810221	2
3810802	3812985	13
3813677	3813974	4
3814554	3815763	8
3816345	3816575	3
3817117	3818217	14
3819215	3822760	26
3823295	3825523	22
3826676	3827156	2
3827936	3827936	1
3828799	3831107	16
3831682	3833995	8
3834618	3834695	2
3835214	3835214	1
3835775	3838173	20
3839222	3839600	3
3840179	3840179	1
3840997	3842057	10
3842838	3843023	2
3844210	3845794	20
3846375	3851277	33
3852065	3853032	6
3853799	3854017	2
3855116	3855656	6
3856370	3859403	13
3859923	3859923	1
3860789	3860819	2
3861809	3861876	2
3862861	3862883	2
3863423	3863423	1
3864342	3865162	5
3865907	3866874	7
3867799	3868148	2
3869126	3869237	2
3870849	3872535	10
3873200	3873218	2
3873733	3875308	15
3875962	3876091	3
3876935	3877956	5
3879280	3879324	2
3880029	3882776	20
3883651	3886061	61
3886578	3886976	3
3887585	3887585	1
3888350	3889144	8
3889753	3889753	1
3890747	3890747	1
3891619	3891619	1
3892137	3893392	7
3893982	3894692	8
3895795	3896281	2
3897807	3899758	10
3900394	3900506	2
3901311	3901522	2
3902101	3902168	2
3902787	3903770	9
3904452	3906956	32
3908031	3908902	8
3909758	3910468	8
3911571	3912057	2
3913583	3915534	10
3916170	3916282	2
3917086	3917297	2
3917876	3917943	2
3918562	3919545	9
3920227	3922731	32
3923829	3925106	8
3926025	3927262	9
3927874	3928255	4
3929408	3932039	26
3932576	3932737	2
3933272	3933870	8
3934763	3935669	5
3936265	3936265	1
3936778	3941688	29
3942461	3943095	5
3944319	3944319	1
3944916	3944916	1
3945704	3946673	8
3947283	3947426	3
3948079	3948133	3
3948685	3949130	4
3949641	3949843	5
3950507	3950696	3
3951754	3951832	3
3952521	3953570	9
3954443	3955575	9
3956234	3956234	1
3956979	3960228	19
3960891	3961241	4
3961741	3961741	1
3962377	3962377	1
3962948	3963384	5
3965038	3966420	10
3967158	3970805	27
3971366	3972130	8
3973532	3973863	2
3974539	3974836	2
3975643	3976167	6
3976755	3980088	16
3980776	3980776	1
3981642	3982271	7
3983268	3986174	22
3986769	3987063	2
3987592	3988239	5
3988969	3989182	3
3989704	3989768	2
3990393	3993360	22
3993964	3995628	11
3996395	3996714	7
3998049	3998735	7
3999353	4001912	18
4002554	4002646	4
4003320	4005040	12
4005599	4008529	24
4009099	4009303	5
4009894	4010195	4
4011240	4011637	2
4012244	4012305	3
4012917	4013922	5
4014502	4017174	15
4017757	4020563	13
4021070	4021497	4
4022558	4024014	8
4025148	4026593	8
4027130	4027195	2
4027697	4027793	2
4028613	4028872	2
4029480	4030748	9
4031462	4031462	1
4032292	4034319	10
4035016	4035808	4
4036423	4036423	1
4036927	4040053	22
4040658	4040658	1
4041360	4041360	1
4042084	4043971	10
4045452	4048672	16
4049451	4049695	9
4050219	4050498	3
4051135	4052068	13
4052885	4053522	7
4054634	4057907	18
4058461	4060162	13
4060915	4062025	7
4062733	4063291	5
4063929	4063929	1
4064960	4065918	10
4066585	4066603	2
4067377	4067377	1
4068224	4069596	8
4071015	4077045	71
4077939	4078613	4
4079274	4079884	4
4080455	4086125	36
4086682	4091557	31
4092906	4093505	7
4094119	4094614	4
4095302	4096401	8
4096973	4099301	12
4099948	4099948	1
4100739	4104030	25
4104899	4105547	5
4106249	4113553	54
4114072	4114931	6
4116077	4119776	49
4120314	4120671	5
4121205	4124481	28
4125083	4131926	241
4132589	4143255	151
4143973	4152992	78
4153515	4156030	21
4156752	4161448	56
4162031	4162500	3
4163073	4165172	13
4165742	4165777	2
4166848	4167200	15
4168155	4168841	6
4169459	4170761	10
4171312	4173371	37
4174019	4174019	1
4175454	4179983	44
4180488	4182440	14
4183367	4186568	42
4187092	4206444	157
4207089	4209421	40
4210019	4211706	16
4212413	4216017	34
4216579	4224920	80
4225939	4228540	21
4229115	4232144	24
4232695	4237694	38
4238731	4239512	8
4240033	4249144	83
4249946	4252578	21
4253129	4253407	4
4254071	4257436	23
4258295	4265019	64
4265640	4266993	20
4267498	4270434	26
4271146	4283106	116
4283830	4284691	8
4285211	4292046	68
4292806	4293840	12
4294346	4296716	16
4297813	4301439	27
4302267	4316628	133
4317651	4325167	53
4325672	4336934	124
4337476	4337568	2
4338161	4350082	83
4350675	4351129	5
4351876	4352500	5
4353121	4355183	25
4355803	4355803	1
4356582	4360904	40
4361507	4361507	1
4362192	4362237	2
4362969	4364861	21
4365448	4367240	13
4367818	4368658	8
4369706	4375981	48
4376742	4379402	53
4380708	4382568	12
4383709	4383788	3
4384543	4389219	34
4389819	4391258	10
4392383	4395312	14
4395879	4396922	9
4397531	4397761	2
4398287	4398319	2
4398854	4400022	11
4400759	4400759	1
4401606	4401606	1
4402234	4402723	2
4403568	4406029	10
4407254	4409288	10
4410482	4412011	13
4412623	4414525	10
4415204	4415204	1
4415825	4424748	68
4425611	4427200	30
4427767	4435514	74
4436028	4439269	30
4440386	4449286	77
4449943	4453321	27
4454923	4456295	18
4456951	4458792	23
4459637	4459650	2
4460401	4462782	21
4463335	4469017	60
4469734	4486339	217
4486943	4510787	500
4511301	4512754	25
4513478	4525709	153
4526268	4529739	35
4530255	4537148	89
4537651	4541556	37
4542091	4553234	131
4553944	4555297	15
4555893	4574910	237
4575456	4577373	13
4578002	4581187	31
4581709	4583094	15
4583634	4583918	3
4584533	4595599	139
4596162	4603116	74
4603667	4605047	6
4605567	4605567	1
4606073	4607006	11
4607520	4609103	19
4609723	4610583	4
4611367	4621632	88
4622293	4623990	14
4625125	4626191	8
4626762	4627272	5
4627845	4628665	10
4629344	4629662	7
4630368	4630854	2
4631358	4632084	5
4632646	4633035	4
4633696	4634349	11
4634983	4635612	4
4636540	4637937	35
4638657	4644582	39
4645257	4645790	8
4646373	4647765	14
4648382	4648577	2
4649151	4649240	2
4649743	4650074	3
4650952	4661822	92
4662634	4663022	4
4663591	4663591	1
4664259	4665711	9
4666551	4669078	22
4669579	4670020	4
4670713	4673232	28
4674294	4676297	15
4676963	4676963	1
4677809	4678181	2
4678921	4679867	5
4680502	4686555	46
4687381	4688079	7
4689225	4690090	9
4690599	4691741	21
4692254	4693517	7
4694109	4694231	2
4694843	4694843	1
4695580	4698888	33
4699699	4700068	3
4700587	4701939	10
4702960	4709081	41
4709795	4710192	9
4710933	4713410	19
4714394	4714631	6
4715200	4715304	3
4715949	4717516	11
4718243	4718437	2
4718986	4719972	10
4720729	4722269	12
4723022	4725615	36
4726288	4727204	11
4727826	4728176	4
4728682	4730124	9
4730960	4732032	8
4732536	4733800	10
4734626	4737716	19
4739019	4739102	4
4739607	4741669	30
4742490	4746790	34
4748005	4748816	7
4749341	4749570	4
4750234	4752532	24
4753077	4754102	9
4755667	4756258	4
4756784	4756784	1
4757423	4757986	6
4758603	4761898	25
4762674	4762674	1
4763591	4764800	29
4765406	4767734	17
4768326	4769252	12
4770289	4770289	1
4770802	4771455	4
4772013	4772013	1
4772668	4782689	120
4783315	4787072	19
4787579	4788191	6
4788696	4789940	10
4790560	4793631	26
4794199	4795070	10
4795570	4795570	1
4796120	4805748	101
4806461	4806547	3
4807102	4810650	34
4812075	4812075	1
4812594	4817272	49
4817829	4819239	15
4820114	4821560	13
4822758	4823654	11
4824222	4826014	11
4826735	4827306	4
4828038	4828876	9
4829562	4830075	5
4830815	4831238	2
4831844	4836599	35
4837275	4837754	2
4838299	4842115	73
4843474	4843937	6
4844445	4847362	33
4847964	4850032	20
4850715	4851830	11
4853122	4853127	2
4853760	4853922	3
4854477	4862438	51
4863298	4863298	1
4863947	4864821	8
4865753	4871359	35
4871895	4873209	12
4874137	4880974	99
4881594	4883360	13
4883981	4883981	1
4884519	4893093	129
4893797	4893976	2
4894480	4900045	99
4901385	4902497	11
4903042	4904905	16
4905871	4911719	103
4912574	4913251	6
4914127	4914823	4
4915393	4916126	6
4917202	4919211	29
4919774	4920808	7
4922353	4923881	14
4924873	4926184	11
4926821	4927855	9
4928480	4932621	36
4933247	4933947	4
4934589	4936201	8
4936871	4936876	2
4937447	4940692	21
4941934	4943516	9
4944181	4947558	27
4948060	4951265	18
4951886	4954445	16
4955010	4955458	6
4956200	4956718	3
4957310	4957548	2
4958195	4958879	5
4959866	4961159	5
4961867	4963101	6
4963706	4963761	2
4964402	4964754	5
4965418	4969436	40
4969981	4970734	5
4971444	4973437	18
4973939	4976061	14
4976660	4978243	12
4978831	4981952	20
4982484	4983430	8
4984494	4987717	21
4988551	4990062	11
4990748	4997850	61
4998790	4998790	1
4999457	5000914	11
5001463	5003231	18
5003799	5005348	11
5006020	5006206	4
5007180	5007180	1
5008068	5008068	1
5008787	5010223	9
5011213	5013770	13
5015128	5015719	6
5016605	5017076	3
5017618	5017618	1
5018218	5019597	8
5020320	5021741	7
5022664	5023154	3
5023833	5024419	4
5024926	5025956	5
5027068	5028614	12
5029221	5030781	12
5031292	5032835	13
5033678	5033678	1
5034188	5034405	2
5035033	5035252	2
5035903	5037445	12
5038311	5038922	7
5039755	5040870	6
5041381	5041381	1
5042071	5042497	3
5043282	5043843	4
5044411	5047535	17
5048337	5048337	1
5049327	5049327	1
5050027	5059931	117
5060434	5060563	4
5061231	5064241	18
5064790	5064790	1
5065731	5065731	1
5066534	5066534	1
5067106	5068553	9
5069407	5070471	7
5071297	5072201	5
5072801	5072801	1
5073680	5074695	8
5075200	5076691	9
5077279	5077589	4
5078228	5078228	1
5078733	5079989	7
5080595	5080788	4
5081829	5084898	17
5085728	5087808	8
5088405	5091960	17
5092467	5092467	1
5093516	5096776	17
5097637	5098188	5
5098739	5100466	12
5101201	5101701	8
5103212	5103742	5
5104750	5106570	9
5107199	5107259	3
5108244	5109421	12
5110138	5110882	6
5111464	5112422	12
5113151	5113185	2
5113769	5113802	2
5114605	5114605	1
5115647	5117757	8
5118391	5118391	1
5119000	5120464	9
5121568	5123122	12
5124054	5124054	1
5124725	5125577	6
5126352	5126622	3
5127202	5128691	11
5129547	5130030	2
5131344	5131407	2
5131959	5132235	2
5132977	5134290	6
5135694	5136239	3
5136791	5136952	3
5137610	5138056	6
5139004	5139009	2
5139827	5139827	1
5140539	5140539	1
5141379	5142026	4
5142639	5143881	6
5145275	5145584	4
5146220	5147210	6
5148405	5150435	12
5150957	5152265	9
5153123	5154669	6
5155402	5155866	5
5156392	5156526	2
5157949	5158472	3
5159431	5159447	2
5160147	5162719	17
5163235	5163235	1
5164076	5164076	1
5164878	5165758	7
5166362	5166362	1
5166979	5172216	26
5172864	5172928	2
5173578	5185816	88
5186465	5187077	4
5187610	5187707	3
5188857	5189742	6
5191210	5191210	1
5192069	5194188	14
5194925	5195148	2
5196139	5196139	1
5196848	5197903	7
5198495	5198495	1
5199513	5199513	1
5200310	5201047	6
5201668	5202731	6
5203589	5204268	9
5204973	5204973	1
5205569	5208469	16
5209450	5211107	11
5211607	5212722	7
5213249	5217115	26
5218482	5220908	18
5221661	5226072	30
5226675	5227100	2
5227617	5228444	6
5229137	5229137	1
5230084	5232558	15
5233488	5233488	1
5234041	5234615	4
5235231	5235231	1
5236187	5237629	12
5238141	5239223	6
5239814	5241940	12
5242946	5244125	8
5245183	5245822	10
5246629	5247517	5
5249162	5249251	3
5250120	5253588	19
5254322	5255003	8
5255774	5256875	10
5257536	5258020	4
5258743	5259005	3
5259934	5260892	7
5261593	5263994	16
5264600	5264600	1
5265123	5265521	2
5266128	5268135	13
5268944	5269266	2
5269843	5271708	11
5272339	5273157	4
5273911	5274524	8
5275046	5277901	16
5278490	5279081	4
5279826	5280680	9
5281706	5281891	3
5282465	5284266	11
5284890	5288138	17
5288674	5288771	2
5289715	5289979	9
5291127	5292419	9
5293060	5293060	1
5294786	5296132	14
5297012	5297964	5
5298746	5299429	4
5300174	5301390	14
5301965	5301965	1
5302536	5302941	3
5303640	5304156	4
5304925	5304925	1
5305580	5306858	11
5307725	5308815	7
5309655	5309655	1
5311699	5312489	3
5313197	5313625	3
5314290	5316993	15
5317775	5318278	3
5319112	5321290	22
5321866	5322855	6
5323449	5324511	6
5325067	5325067	1
5326229	5326359	2
5326872	5327337	3
5328146	5328146	1
5329609	5330188	7
5330705	5331072	4
5331725	5331977	5
5333548	5333548	1
5334696	5337509	12
5338142	5340540	24
5341081	5341562	4
5342262	5342524	3
5343168	5347665	81
5348387	5349844	10
5350363	5350731	3
5351815	5354569	21
5355354	5363512	77
5364081	5365933	13
5366450	5368127	17
5369001	5369844	4
5370743	5370743	1
5371490	5373405	7
5374168	5374168	1
5374676	5375552	11
5376062	5376425	3
5376933	5377611	5
5378256	5380007	18
5380605	5380766	3
5381291	5381512	2
5382471	5383315	8
5384218	5384218	1
5385256	5385865	6
5386443	5387279	11
5388294	5388344	2
5388971	5389416	2
5389970	5391556	10
5392070	5393206	6
5393901	5394723	7
5396316	5396635	3
5397222	5397655	4
5398321	5400025	12
5401123	5406792	36
5407458	5408013	4
5408521	5408625	2
5409165	5409971	8
5410552	5411378	6
5411885	5414045	31
5414607	5416269	13
5416807	5416807	1
5417333	5418100	10
5418624	5419969	9
5420517	5423964	30
5424886	5424886	1
5425668	5426125	5
5426711	5426711	1
5427281	5427619	2
5429434	5431080	15
5431696	5431696	1
5432321	5433026	7
5433556	5437113	45
5437824	5438019	2
5438667	5441452	18
5442177	5444565	21
5445228	5446065	4
5446815	5447180	5
5447829	5447903	2
5448811	5452202	41
5452800	5452800	1
5453690	5454382	6
5456537	5457054	3
5457633	5457877	3
5458430	5461900	56
5462580	5462580	1
5463183	5464413	12
5465071	5465071	1
5465573	5465865	2
5466461	5466914	4
5467589	5467840	2
5469027	5473445	109
5474041	5474819	6
5475322	5475465	2
5476327	5478246	14
5478999	5478999	1
5479516	5479928	3
