START	END	SITES
3056267	3058367	14
3058929	3059633	3
3060146	3063439	17
3063981	3069893	37
3070862	3070863	1
3071505	3071564	2
3072803	3073801	13
3074398	3074476	3
3075450	3076176	5
3076691	3076904	2
3077461	3078634	8
3079272	3079315	3
3079879	3080947	5
3081557	3081840	2
3082694	3082695	1
3083488	3083964	3
3084826	3084827	1
3085965	3088253	16
3088785	3089992	9
3090757	3093240	21
3094503	3094504	1
3095598	3097975	11
3098837	3099165	5
3100210	3102237	15
3102997	3104427	16
3104988	3106444	10
3107075	3109926	23
3111344	3111786	3
3112459	3113702	9
3114343	3114344	1
3114960	3114961	1
3115772	3116396	7
3116984	3117724	3
3118825	3121954	27
3122654	3123557	13
3124227	3125214	4
3125902	3133667	59
3134351	3137461	28
3138139	3139032	16
3139743	3141113	6
3141776	3141982	2
3142505	3144216	12
3145175	3146727	18
3148030	3148267	3
3149243	3149244	1
3150124	3151903	20
3152930	3153398	7
3154049	3154050	1
3154607	3166438	176
3168203	3168204	1
3168859	3168860	1
3169726	3170543	8
3171613	3171614	1
3172305	3172306	1
3173765	3175580	9
3176211	3179247	38
3179763	3181266	10
3182194	3182195	1
3183793	3184679	9
3185417	3187829	14
3189209	3192709	23
3193762	3193763	1
3194802	3195184	3
3195726	3196133	5
3196704	3197331	5
3197947	3198454	3
3199226	3200396	8
3201000	3201001	1
3201713	3201895	2
3202777	3205998	24
3206508	3206864	2
3207759	3208232	3
3208742	3211004	18
3211752	3213590	8
3214136	3214962	5
3215684	3215685	1
3216457	3218627	21
3219368	3220888	16
3222042	3223137	28
3223749	3224335	3
3225116	3225380	3
3226123	3227902	20
3228449	3228723	4
3230105	3232014	15
3232683	3232684	1
3233483	3233484	1
3234499	3234660	3
3235430	3235824	2
3236600	3237266	9
3237897	3240399	12
3241905	3242146	2
3242875	3243502	5
3244067	3244515	3
3245014	3245431	3
3246406	3246687	4
3247900	3247960	2
3248534	3249570	8
3250084	3250846	6
3251423	3252516	11
3253229	3255074	10
3255615	3257421	32
3258115	3258116	1
3258753	3259546	4
3260083	3261708	11
3262553	3262899	6
3264048	3264747	3
3265945	3266111	4
3267240	3270394	21
3271802	3271991	2
3272514	3273617	10
3275374	3275441	2
3276506	3278375	11
3279336	3280594	5
3281207	3281708	7
3282497	3284109	19
3284916	3285905	6
3287025	3287026	1
3288596	3289690	10
3290366	3291924	8
3292549	3297309	65
3298388	3298420	2
3298950	3300019	22
3301005	3306470	52
3307190	3307915	4
3308415	3308738	2
3309688	3312010	27
3312736	3314086	7
3315304	3315305	1
3316800	3319252	15
3320076	3326487	51
3327528	3327697	2
3328324	3330991	17
3331705	3332213	4
3332897	3332898	1
3333509	3333892	4
3334594	3334607	2
3335220	3335228	2
3335948	3335949	1
3336700	3337058	4
3337679	3339175	16
3340030	3340031	1
3340793	3340948	2
3341918	3343635	15
3344188	3344189	1
3344805	3344806	1
3345520	3349463	29
3350689	3350881	3
3352078	3352776	4
3353387	3355867	10
3356445	3362935	52
3363450	3363763	4
3364437	3369529	37
3370407	3371954	7
3372551	3373055	3
3373730	3375228	16
3375733	3375848	4
3376353	3378491	12
3379772	3379773	1
3380466	3381079	5
3381853	3381854	1
3383278	3383279	1
3383864	3385110	8
3385647	3386004	6
3386555	3388275	7
3388883	3389460	6
3390603	3390965	3
3392155	3393551	11
3394580	3396747	22
3397595	3399152	5
3400111	3402677	12
3403434	3404116	7
3404616	3404617	1
3405938	3405969	2
3406541	3406542	1
3407270	3417486	60
3418302	3418716	7
3419626	3419886	2
3420412	3423018	11
3423596	3424635	6
3425290	3425632	2
3426328	3426350	2
3426956	3427925	6
3428587	3429621	7
3430284	3430409	2
3430978	3431195	2
3432313	3433461	5
3434665	3436990	13
3438033	3438034	1
3438602	3438603	1
3439507	3439508	1
3440068	3440769	5
3441646	3441880	3
3442500	3442501	1
3444911	3445571	6
3446432	3449030	21
3450889	3453823	15
3454641	3456747	19
3457334	3457350	2
3458560	3460659	13
3461242	3489519	573
3490063	3491771	19
3492282	3493044	5
3494208	3496588	19
3497373	3498203	7
3498958	3500596	15
3501462	3501463	1
3502005	3503718	9
3504457	3509543	41
3510087	3514679	36
3515213	3516553	11
3517279	3518432	7
3518946	3520341	5
3520977	3521980	13
3522553	3526998	124
3527646	3529241	10
3529904	3531829	13
3532338	3532829	4
3533440	3533993	4
3534569	3537069	20
3538455	3538456	1
3539029	3540221	6
3541712	3542100	4
3542723	3542928	3
3543450	3546770	27
3547601	3547602	1
3548126	3550089	12
3550640	3550664	2
3551396	3553986	15
3554758	3555602	7
3556332	3557553	8
3558084	3558800	6
3559359	3564858	40
3565512	3565895	6
3566803	3569340	17
3569856	3571861	12
3572368	3572659	3
3573387	3573397	2
3574214	3575945	9
3576768	3577099	3
3578917	3578991	2
3579756	3589564	70
3590156	3594618	27
3595169	3603556	68
3604298	3605577	10
3606435	3609243	25
3610039	3613076	24
3613578	3615186	14
3615719	3617239	8
3617739	3630064	106
3630606	3635962	49
3636759	3637313	3
3637930	3641702	21
3642272	3645746	24
3646414	3649946	42
3650523	3650638	3
3651381	3653029	13
3653792	3662747	74
3663408	3665369	14
3665892	3688398	195
3689159	3689160	1
3689930	3695553	43
3696109	3696294	3
3697680	3697778	2
3698403	3699680	8
3700717	3700718	1
3701338	3704395	25
3705026	3705536	3
3706207	3706320	2
3706879	3711614	44
3712196	3714134	13
3714825	3714898	3
3715400	3716373	10
3717520	3718056	5
3718867	3718868	1
3719435	3720077	7
3720867	3720868	1
3721463	3721464	1
3722282	3723184	6
3723752	3727154	31
3728451	3730075	10
3730809	3731221	3
3733275	3733536	4
3734246	3735471	7
3736160	3736829	6
3737877	3737878	1
3738409	3739878	52
3740696	3740697	1
3741279	3742981	11
3743616	3745773	18
3746372	3747483	6
3747983	3748253	3
3749816	3750214	4
3750722	3756365	407
3757215	3757702	3
3758307	3758466	3
3759062	3759525	6
3760065	3760066	1
3760675	3761591	10
3762424	3765477	30
3766021	3766178	2
3766799	3767470	5
3768555	3769151	14
3769772	3770642	17
3771483	3771484	1
3772032	3772044	2
3772675	3774106	9
3774692	3775852	9
3776754	3777093	4
3778027	3779280	6
3779865	3779866	1
3780502	3780748	3
3781429	3781430	1
3782059	3785205	17
3786069	3789884	30
3790661	3792519	25
3793060	3794572	6
3795614	3797215	10
3798525	3800601	17
3801741	3802817	4
3803346	3803347	1
3803916	3803917	1
3804747	3807397	32
3808006	3808007	1
3808931	3809528	4
3810163	3810222	2
3810802	3812986	13
3813677	3813975	4
3814554	3815764	8
3816345	3816576	3
3817117	3818218	14
3819215	3822761	26
3823295	3825524	22
3826676	3827157	2
3827936	3827937	1
3828799	3831108	16
3831682	3833996	8
3834618	3834696	2
3835214	3835215	1
3835775	3838174	20
3839222	3839601	3
3840179	3840180	1
3840997	3842058	10
3842838	3843024	2
3844210	3845795	20
3846375	3851278	33
3852065	3853033	6
3853799	3854018	2
3855116	3855657	6
3856370	3859404	13
3859923	3859924	1
3860789	3860820	2
3861809	3861877	2
3862861	3862884	2
3863423	3863424	1
3864342	3865163	5
3865907	3866875	7
3867799	3868149	2
3869126	3869238	2
3870849	3872536	10
3873200	3873219	2
3873733	3875309	15
3875962	3876092	3
3876935	3877957	5
3879280	3879325	2
3880029	3882777	20
3883651	3886062	61
3886578	3886977	3
3887585	3887586	1
3888350	3889145	8
3889753	3889754	1
3890747	3890748	1
3891619	3891620	1
3892137	3893393	7
3893982	3894693	8
3895795	3896282	2
3897807	3899759	10
3900394	3900507	2
3901311	3901523	2
3902101	3902169	2
3902787	3903771	9
3904452	3906957	32
3908031	3908903	8
3909758	3910469	8
3911571	3912058	2
3913583	3915535	10
3916170	3916283	2
3917086	3917298	2
3917876	3917944	2
3918562	3919546	9
3920227	3922732	32
3923829	3925107	8
3926025	3927263	9
3927874	3928256	4
3929408	3932040	26
3932576	3932738	2
3933272	3933871	8
3934763	3935670	5
3936265	3936266	1
3936778	3941689	29
3942461	3943096	5
3944319	3944320	1
3944916	3944917	1
3945704	3946674	8
3947283	3947427	3
3948079	3948134	3
3948685	3949131	4
3949641	3949844	5
3950507	3950697	3
3951754	3951833	3
3952521	3953571	9
3954443	3955576	9
3956234	3956235	1
3956979	3960229	19
3960891	3961242	4
3961741	3961742	1
3962377	3962378	1
3962948	3963385	5
3965038	3966421	10
3967158	3970806	27
3971366	3972131	8
3973532	3973864	2
3974539	3974837	2
3975643	3976168	6
3976755	3980089	16
3980776	3980777	1
3981642	3982272	7
3983268	3986175	22
3986769	3987064	2
3987592	3988240	5
3988969	3989183	3
3989704	3989769	2
3990393	3993361	22
3993964	3995629	11
3996395	3996715	7
3998049	3998736	7
3999353	4001913	18
4002554	4002647	4
4003320	4005041	12
4005599	4008530	24
4009099	4009304	5
4009894	4010196	4
4011240	4011638	2
4012244	4012306	3
4012917	4013923	5
4014502	4017175	15
4017757	4020564	13
4021070	4021498	4
4022558	4024015	8
4025148	4026594	8
4027130	4027196	2
4027697	4027794	2
4028613	4028873	2
4029480	4030749	9
4031462	4031463	1
4032292	4034320	10
4035016	4035809	4
4036423	4036424	1
4036927	4040054	22
4040658	4040659	1
4041360	4041361	1
4042084	4043972	10
4045452	4048673	16
4049451	4049696	9
4050219	4050499	3
4051135	4052069	13
4052885	4053523	7
4054634	4057908	18
4058461	4060163	13
4060915	4062026	7
4062733	4063292	5
4063929	4063930	1
4064960	4065919	10
4066585	4066604	2
4067377	4067378	1
4068224	4069597	8
4071015	4077046	71
4077939	4078614	4
4079274	4079885	4
4080455	4086126	36
4086682	4091558	31
4092906	4093506	7
4094119	4094615	4
4095302	4096402	8
4096973	4099302	12
4099948	4099949	1
4100739	4104031	25
4104899	4105548	5
4106249	4113554	54
4114072	4114932	6
4116077	4119777	49
4120314	4120672	5
4121205	4124482	28
4125083	4131927	241
4132589	4143256	151
4143973	4152993	78
4153515	4156031	21
4156752	4161449	56
4162031	4162501	3
4163073	4165173	13
4165742	4165778	2
4166848	4167201	15
4168155	4168842	6
4169459	4170762	10
4171312	4173372	37
4174019	4174020	1
4175454	4179984	44
4180488	4182441	14
4183367	4186569	42
4187092	4206445	157
4207089	4209422	40
4210019	4211707	16
4212413	4216018	34
4216579	4224921	80
4225939	4228541	21
4229115	4232145	24
4232695	4237695	38
4238731	4239513	8
4240033	4249145	83
4249946	4252579	21
4253129	4253408	4
4254071	4257437	23
4258295	4265020	64
4265640	4266994	20
4267498	4270435	26
4271146	4283107	116
4283830	4284692	8
4285211	4292047	68
4292806	4293841	12
4294346	4296717	16
4297813	4301440	27
4302267	4316629	133
4317651	4325168	53
4325672	4336935	124
4337476	4337569	2
4338161	4350083	83
4350675	4351130	5
4351876	4352501	5
4353121	4355184	25
4355803	4355804	1
4356582	4360905	40
4361507	4361508	1
4362192	4362238	2
4362969	4364862	21
4365448	4367241	13
4367818	4368659	8
4369706	4375982	48
4376742	4379403	53
4380708	4382569	12
4383709	4383789	3
4384543	4389220	34
4389819	4391259	10
4392383	4395313	14
4395879	4396923	9
4397531	4397762	2
4398287	4398320	2
4398854	4400023	11
4400759	4400760	1
4401606	4401607	1
4402234	4402724	2
4403568	4406030	10
4407254	4409289	10
4410482	4412012	13
4412623	4414526	10
4415204	4415205	1
4415825	4424749	68
4425611	4427201	30
4427767	4435515	74
4436028	4439270	30
4440386	4449287	77
4449943	4453322	27
4454923	4456296	18
4456951	4458793	23
4459637	4459651	2
4460401	4462783	21
4463335	4469018	60
4469734	4486340	217
4486943	4510788	500
4511301	4512755	25
4513478	4525710	153
4526268	4529740	35
4530255	4537149	89
4537651	4541557	37
4542091	4553235	131
4553944	4555298	15
4555893	4574911	237
4575456	4577374	13
4578002	4581188	31
4581709	4583095	15
4583634	4583919	3
4584533	4595600	139
4596162	4603117	74
4603667	4605048	6
4605567	4605568	1
4606073	4607007	11
4607520	4609104	19
4609723	4610584	4
4611367	4621633	88
4622293	4623991	14
4625125	4626192	8
4626762	4627273	5
4627845	4628666	10
4629344	4629663	7
4630368	4630855	2
4631358	4632085	5
4632646	4633036	4
4633696	4634350	11
4634983	4635613	4
4636540	4637938	35
4638657	4644583	39
4645257	4645791	8
4646373	4647766	14
4648382	4648578	2
4649151	4649241	2
4649743	4650075	3
4650952	4661823	92
4662634	4663023	4
4663591	4663592	1
4664259	4665712	9
4666551	4669079	22
4669579	4670021	4
4670713	4673233	28
4674294	4676298	15
4676963	4676964	1
4677809	4678182	2
4678921	4679868	5
4680502	4686556	46
4687381	4688080	7
4689225	4690091	9
4690599	4691742	21
4692254	4693518	7
4694109	4694232	2
4694843	4694844	1
4695580	4698889	33
4699699	4700069	3
4700587	4701940	10
4702960	4709082	41
4709795	4710193	9
4710933	4713411	19
4714394	4714632	6
4715200	4715305	3
4715949	4717517	11
4718243	4718438	2
4718986	4719973	10
4720729	4722270	12
4723022	4725616	36
4726288	4727205	11
4727826	4728177	4
4728682	4730125	9
4730960	4732033	8
4732536	4733801	10
4734626	4737717	19
4739019	4739103	4
4739607	4741670	30
4742490	4746791	34
4748005	4748817	7
4749341	4749571	4
4750234	4752533	24
4753077	4754103	9
4755667	4756259	4
4756784	4756785	1
4757423	4757987	6
4758603	4761899	25
4762674	4762675	1
4763591	4764801	29
4765406	4767735	17
4768326	4769253	12
4770289	4770290	1
4770802	4771456	4
4772013	4772014	1
4772668	4782690	120
4783315	4787073	19
4787579	4788192	6
4788696	4789941	10
4790560	4793632	26
4794199	4795071	10
4795570	4795571	1
4796120	4805749	101
4806461	4806548	3
4807102	4810651	34
4812075	4812076	1
4812594	4817273	49
4817829	4819240	15
4820114	4821561	13
4822758	4823655	11
4824222	4826015	11
4826735	4827307	4
4828038	4828877	9
4829562	4830076	5
4830815	4831239	2
4831844	4836600	35
4837275	4837755	2
4838299	4842116	73
4843474	4843938	6
4844445	4847363	33
4847964	4850033	20
4850715	4851831	11
4853122	4853128	2
4853760	4853923	3
4854477	4862439	51
4863298	4863299	1
4863947	4864822	8
4865753	4871360	35
4871895	4873210	12
4874137	4880975	99
4881594	4883361	13
4883981	4883982	1
4884519	4893094	129
4893797	4893977	2
4894480	4900046	99
4901385	4902498	11
4903042	4904906	16
4905871	4911720	103
4912574	4913252	6
4914127	4914824	4
4915393	4916127	6
4917202	4919212	29
4919774	4920809	7
4922353	4923882	14
4924873	4926185	11
4926821	4927856	9
4928480	4932622	36
4933247	4933948	4
4934589	4936202	8
4936871	4936877	2
4937447	4940693	21
4941934	4943517	9
4944181	4947559	27
4948060	4951266	18
4951886	4954446	16
4955010	4955459	6
4956200	4956719	3
4957310	4957549	2
4958195	4958880	5
4959866	4961160	5
4961867	4963102	6
4963706	4963762	2
4964402	4964755	5
4965418	4969437	40
4969981	4970735	5
4971444	4973438	18
4973939	4976062	14
4976660	4978244	12
4978831	4981953	20
4982484	4983431	8
4984494	4987718	21
4988551	4990063	11
4990748	4997851	61
4998790	4998791	1
4999457	5000915	11
5001463	5003232	18
5003799	5005349	11
5006020	5006207	4
5007180	5007181	1
5008068	5008069	1
5008787	5010224	9
5011213	5013771	13
5015128	5015720	6
5016605	5017077	3
5017618	5017619	1
5018218	5019598	8
5020320	5021742	7
5022664	5023155	3
5023833	5024420	4
5024926	5025957	5
5027068	5028615	12
5029221	5030782	12
5031292	5032836	13
5033678	5033679	1
5034188	5034406	2
5035033	5035253	2
5035903	5037446	12
5038311	5038923	7
5039755	5040871	6
5041381	5041382	1
5042071	5042498	3
5043282	5043844	4
5044411	5047536	17
5048337	5048338	1
5049327	5049328	1
5050027	5059932	117
5060434	5060564	4
5061231	5064242	18
5064790	5064791	1
5065731	5065732	1
5066534	5066535	1
5067106	5068554	9
5069407	5070472	7
5071297	5072202	5
5072801	5072802	1
5073680	5074696	8
5075200	5076692	9
5077279	5077590	4
5078228	5078229	1
5078733	5079990	7
5080595	5080789	4
5081829	5084899	17
5085728	5087809	8
5088405	5091961	17
5092467	5092468	1
5093516	5096777	17
5097637	5098189	5
5098739	5100467	12
5101201	5101702	8
5103212	5103743	5
5104750	5106571	9
5107199	5107260	3
5108244	5109422	12
5110138	5110883	6
5111464	5112423	12
5113151	5113186	2
5113769	5113803	2
5114605	5114606	1
5115647	5117758	8
5118391	5118392	1
5119000	5120465	9
5121568	5123123	12
5124054	5124055	1
5124725	5125578	6
5126352	5126623	3
5127202	5128692	11
5129547	5130031	2
5131344	5131408	2
5131959	5132236	2
5132977	5134291	6
5135694	5136240	3
5136791	5136953	3
5137610	5138057	6
5139004	5139010	2
5139827	5139828	1
5140539	5140540	1
5141379	5142027	4
5142639	5143882	6
5145275	5145585	4
5146220	5147211	6
5148405	5150436	12
5150957	5152266	9
5153123	5154670	6
5155402	5155867	5
5156392	5156527	2
5157949	5158473	3
5159431	5159448	2
5160147	5162720	17
5163235	5163236	1
5164076	5164077	1
5164878	5165759	7
5166362	5166363	1
5166979	5172217	26
5172864	5172929	2
5173578	5185817	88
5186465	5187078	4
5187610	5187708	3
5188857	5189743	6
5191210	5191211	1
5192069	5194189	14
5194925	5195149	2
5196139	5196140	1
5196848	5197904	7
5198495	5198496	1
5199513	5199514	1
5200310	5201048	6
5201668	5202732	6
5203589	5204269	9
5204973	5204974	1
5205569	5208470	16
5209450	5211108	11
5211607	5212723	7
5213249	5217116	26
5218482	5220909	18
5221661	5226073	30
5226675	5227101	2
5227617	5228445	6
5229137	5229138	1
5230084	5232559	15
5233488	5233489	1
5234041	5234616	4
5235231	5235232	1
5236187	5237630	12
5238141	5239224	6
5239814	5241941	12
5242946	5244126	8
5245183	5245823	10
5246629	5247518	5
5249162	5249252	3
5250120	5253589	19
5254322	5255004	8
5255774	5256876	10
5257536	5258021	4
5258743	5259006	3
5259934	5260893	7
5261593	5263995	16
5264600	5264601	1
5265123	5265522	2
5266128	5268136	13
5268944	5269267	2
5269843	5271709	11
5272339	5273158	4
5273911	5274525	8
5275046	5277902	16
5278490	5279082	4
5279826	5280681	9
5281706	5281892	3
5282465	5284267	11
5284890	5288139	17
5288674	5288772	2
5289715	5289980	9
5291127	5292420	9
5293060	5293061	1
5294786	5296133	14
5297012	5297965	5
5298746	5299430	4
5300174	5301391	14
5301965	5301966	1
5302536	5302942	3
5303640	5304157	4
5304925	5304926	1
5305580	5306859	11
5307725	5308816	7
5309655	5309656	1
5311699	5312490	3
5313197	5313626	3
5314290	5316994	15
5317775	5318279	3
5319112	5321291	22
5321866	5322856	6
5323449	5324512	6
5325067	5325068	1
5326229	5326360	2
5326872	5327338	3
5328146	5328147	1
5329609	5330189	7
5330705	5331073	4
5331725	5331978	5
5333548	5333549	1
5334696	5337510	12
5338142	5340541	24
5341081	5341563	4
5342262	5342525	3
5343168	5347666	81
5348387	5349845	10
5350363	5350732	3
5351815	5354570	21
5355354	5363513	77
5364081	5365934	13
5366450	5368128	17
5369001	5369845	4
5370743	5370744	1
5371490	5373406	7
5374168	5374169	1
5374676	5375553	11
5376062	5376426	3
5376933	5377612	5
5378256	5380008	18
5380605	5380767	3
5381291	5381513	2
5382471	5383316	8
5384218	5384219	1
5385256	5385866	6
5386443	5387280	11
5388294	5388345	2
5388971	5389417	2
5389970	5391557	10
5392070	5393207	6
5393901	5394724	7
5396316	5396636	3
5397222	5397656	4
5398321	5400026	12
5401123	5406793	36
5407458	5408014	4
5408521	5408626	2
5409165	5409972	8
5410552	5411379	6
5411885	5414046	31
5414607	5416270	13
5416807	5416808	1
5417333	5418101	10
5418624	5419970	9
5420517	5423965	30
5424886	5424887	1
5425668	5426126	5
5426711	5426712	1
5427281	5427620	2
5429434	5431081	15
5431696	5431697	1
5432321	5433027	7
5433556	5437114	45
5437824	5438020	2
5438667	5441453	18
5442177	5444566	21
5445228	5446066	4
5446815	5447181	5
5447829	5447904	2
5448811	5452203	41
5452800	5452801	1
5453690	5454383	6
5456537	5457055	3
5457633	5457878	3
5458430	5461901	56
5462580	5462581	1
5463183	5464414	12
5465071	5465072	1
5465573	5465866	2
5466461	5466915	4
5467589	5467841	2
5469027	5473446	109
5474041	5474820	6
5475322	5475466	2
